label,statement,source,uuid
barely-true,president obamas budget would call 25 trillion debt end term reelected,LIAR,b805aa5e-8e8f-46d1-893c-e141be4e1412
barely-true,americans increasingly want affordable care act repealed,LIAR,0d25fa0b-d53f-4220-9c1e-537a226ef135
false,says rasmussen supported sales tax recently last spring,LIAR,21072761-257f-4c22-a3ae-092f0239d849
half-true,says president barack obamas tenure united states created 15 million new jobs,LIAR,b0844c61-3bc5-4296-8b41-89db01b5e646
half-true,washington dc strictest gun laws country passed violence skyrocketed,LIAR,850aef0b-5773-45af-a569-88ced7e5f8d4
barely-true,billionaires tax rate low 1 percent,LIAR,e6a7d414-2a2b-4284-a399-552f8bd7651c
half-true,house passed payasyougo rule said wanted investment entitlement etc pay,LIAR,7c9f4112-7df8-48eb-bd1c-5be00c2de8b1
barely-true,gov rick perrys leadership texas created jobs last decade rest states combined,LIAR,c4f49452-ee5e-4b3b-9917-c1156c241aaa
half-true,rick perrys watch governor six million texans health care coverage including one million children homeowners suffer highest insurance rates country college tuition skyrocketed 136 percent,LIAR,b3f1fd3e-543a-4916-a422-ee76fc464889
true,says barack obama played 90 rounds golf president,LIAR,7f0776d3-61ea-401a-a710-3e8f5334857d
mostly-true,israel last three weeks haskilled palestinian children 200 total number israeli soldiers killed military operations since 2006,LIAR,2cdd9b8f-4c61-41ae-b901-28d4762d4946
half-true,campaign donations texas capitol lobbyists,LIAR,c350f89d-ba61-484c-b8c5-bdaba7651fa3
false,health care law could cost 2 trillion double promised,LIAR,9c47f307-5817-457d-bda8-f57746a31d78
mostly-true,comply nondiscrimination laws government forcing people business make wedding cakes anyone,LIAR,83180250-0551-4ecd-92fb-fdb7ddbc6a5a
mostly-true,says secretary state john kerry senator flew managua met communist dictator daniel ortega accused reagan administration engaging terrorism,LIAR,adce3724-0300-4ccd-9441-376dc1cdd0b1
true,truth matter administration fbis crime statistics show violent crime reduced massachusetts 7 percent,LIAR,a3ef0c19-7325-45c1-84a2-2463baa7a33f
false,forcing americans current health coverage onto governmentrun plan isnt answer thats exactly democrats plan would,LIAR,ccff3534-1de8-4c27-9bb1-676532e9eeae
pants-fire,says former president czech republic said american people confederacy fools electing barack obama,LIAR,0a9b4804-00c5-4c8a-a057-6186fcb2c772
Labeled,following 2024 debate us presidential candidates kamala harris donald trump abc fired moderators linsey davis david muir factchecking trump,Snopes,1e973cc6-f3a7-4d57-b882-3b8c4e855dee
mostly-true,us rep alan grayson compared former vice president vampire compared americas health care system holocaust,LIAR,07f8d3a3-9dfd-4b87-855b-b43de8600695
false,david dewhurst never cut one penny state budget,LIAR,684f2aab-754a-4823-897e-5a21fb0d69b6
true,federal government thinks authority regulate toilet seats,LIAR,60c3d12d-4b29-4e00-ae00-341d833c1b13
true,says legislature mary nolan partyline democrat showing 100 track record harmony american civil liberties union,LIAR,58e5d947-892a-4583-aefc-85c0b194a656
false,sarah palin government barack obama community organizer,LIAR,f55b2209-c4cc-4616-bade-0d6ca1c38686
barely-true,says hillary clinton set aside environmental labor rules help south korean company record violating workers rights set amounts sweatshop haiti,LIAR,7ef41e32-8d10-472b-b83f-12b6a3ae4609
pants-fire,says 25 percent texas budget funds services nonus citizens,LIAR,f6d3a9e5-f380-44a8-b85c-695698a3bb0f
false,12 states children born alive failed abortion legal protection three states children born alive abortion legal rights governors like tim walz repealed,PolitiFact,c78b9bb2-cfde-4560-9f33-45b8a77a0865
half-true,military spending cuts known sequester president barack obamas idea,LIAR,9627a966-bf57-4d1c-999e-57572b175a4c
true,recent state budget increased funding department tourism 98 percent,PolitiFact,69006ddc-20af-43bb-8272-a270d6b17420
mostly-true,anybody whos trying cross street seen signs say stop pedestrians crosswalk bill passed,LIAR,0a854e39-c009-499e-a902-cd34c572b04a
mostly-true,went olympics balance got balance,LIAR,5334145f-b266-479f-be6e-730d10bf221a
barely-true,win voter turnout high lose low,LIAR,9977b95d-778f-46c7-bec3-235d6c8e8f1c
false,first year obama administration jobs created private sector eight years bush administration,LIAR,aa04a4aa-7466-4b8d-a756-c55553e9984e
false,scott walker even removed 250000 jobs promise website,LIAR,9bbd31c2-c3dc-4702-b70c-b1ea0afd1808
true,dane county executive kathleen falk raised property taxes millions dollars every year approved second highest increase state 2010,LIAR,6b90ab49-7240-4df6-b5b5-38fd8de11ca4
true,righttowork states creating lot jobs today heavily unionized states,LIAR,5b97c619-3ee8-4921-84e4-7b6f51805fc9
barely-true,competition governor got agreements build nearly 40billion natural gas pipeline,LIAR,df86d093-24c4-4f8a-a2f4-a4ead4e6b7c3
mostly-true,says marco rubio proposing new 1 trillion welfare program tax credits 1 trillion new military spending,LIAR,7500e46b-1cbf-4629-b87d-a7a6b11a72a5
false,health care reform plan would set limits similar socialized system britain people allowed die treatment would cost 22000,LIAR,24d0d47a-6e57-4577-b52c-75655753f4de
pants-fire,says john boehner admits going different weve returning failed economic policies wrecked economy,LIAR,4f2c36f7-a7da-4283-9757-abb4be7e594a
Fake,image shared social media august 2024 authentically showed fisherprice first dealer kit children,Snopes,aeb23e90-9051-4193-9c57-bc167872c96b
mostly-true,says three legislative sessions proposals opening prekindergarten texas 4yearolds never got heard voted committee,LIAR,13c7bb59-06b1-4546-bd62-10e2e04789d6
false,seventh highest taxed state america thats state local well,LIAR,ce5c3413-ea1a-4467-af0b-38539642890d
half-true,average american family saw income rise 7500 bill clinton decline 2000 george bush,LIAR,f4c0ddf2-662d-4874-95e1-4e0a8b7af6b0
false,senator mccain would pay part health care plan making drastic cuts medicare 882billion worth,LIAR,9854a01d-1885-4dd6-916d-6ae2d1046df8
half-true,says us sen tammy baldwin believes taxpayer dollars used abortion,PolitiFact,210cd4a5-1816-489c-aa25-3ff1f8d1144f
pants-fire,nobody suffered lasting injuries cia interrogation program,LIAR,2e1e0bad-6fe6-4284-93e8-8293edadd432
half-true,says scott brown voted reward companies ship jobs overseas,LIAR,b479ce17-c02a-499e-b168-621fdc881a9a
pants-fire,dont get lot calls white house frankly never call,LIAR,f0fd46d0-39a0-4927-aaa0-e7bc7178d004
true,warren buffett called credit default swaps financial weapons mass destruction greene first individual use,LIAR,add7510c-6dda-4184-b11a-4a9cfac99d28
mostly-true,wisconsin half adults serious psychological distress received mental health treatment medication,LIAR,8393ea00-ad4f-41f1-a054-e3efeb00f499
true,senate passed budget three years good budget bad budget budget,LIAR,d282145c-a9db-42d3-9ede-fdb83ad523a6
false,kendrick meek named one two corrupt democrats congress citizens responsibility ethics washington,LIAR,86fb6d40-7d55-48bb-a75b-e4053472a1a9
barely-true,2009 jim doyle democrats rushed budget repair bill billions tax increases held public hearings,LIAR,efe524bf-f74d-41e2-9bb7-a13199f0f2cf
true,health care premiums consumers doubled since 2001,LIAR,c829a055-385e-45d5-ada7-d03c10068ce0
mostly-true,george bush sent people war without body armor,LIAR,27c3bc7a-ae71-4b3b-a9af-35771a3dd12c
false,legislative action taken could well rendered completely null void decision supreme court expected june,LIAR,200fea9f-2852-4c5a-b200-de15865d9b37
half-true,groups receive foreign money spending huge sums influence american elections,LIAR,f0b03b47-f426-4d17-b506-a3be5540e90d
mostly-true,unemployment rate lower financial crisis,LIAR,479ebb1c-a14a-40b2-aac5-9cf38cdb3b78
pants-fire,planned parenthood health care significant number women get 30 percent women thats health care,LIAR,fcca6ccc-2303-4d5e-9051-102dee5d7635
half-true,waited transpacific partnership trade agreement actually negotiated deciding whether endorse,LIAR,44178e91-ad38-4272-b471-8d8240919df5
pants-fire,people perpetrated travesty san bernardino never middle east,LIAR,3f667360-e31d-46ed-8040-adc2d726cb5a
half-true,corporate tax holidays pushed presidents john f kennedy george w bush brought billions dollars back united states,LIAR,b4454416-eca1-4854-b6ed-a0b983dab175
false,say71 percent doctors say hillarys health concerns serious could disqualifying,LIAR,0eb81322-1c1c-40fa-81a6-77c2bfd3ef0d
pants-fire,blue cross new 90million providence headquarters outfitted 25 million decor,LIAR,04d181df-525c-49a2-8507-62bf72120559
pants-fire,inches away longer free economy,LIAR,f13fc13c-370a-44ee-8cbf-1fff0c96b2ff
mostly-true,joe biden wrote violence women act rate domestic violence went dramatically,LIAR,0cf5fe6a-6212-4b2c-ab32-95127ba4a901
barely-true,speaker gingrich said ought get rid child labor laws,LIAR,a3676d54-21e3-444b-ad08-2654954d397f
false,measure repeal states prevailing wage law would make easier state contractors hire illegal workers wisconsin construction jobs illegal worker loophole state budget,LIAR,e0cb1e22-71da-4412-b87e-ce32dc17d906
half-true,says russ feingold wanted get money politics hes profiting dark money,LIAR,beb48947-a29e-413d-b893-43ce0a88cd87
mostly-true,nancy nusbaum brown county executive spending went nearly 50 percent,LIAR,5cfb7872-65e1-440d-b44c-797a36d8e713
false,amazing 5400 jobs lost first 12 months smoking bans implementation ohios hospitality industry alone,LIAR,401fa711-822e-476b-8f77-0569d7cf8fce
false,george allen 40000 earmarks senator,LIAR,e6d2048c-db5d-4806-bd60-d99361e8986e
false,says president bill clinton sign nafta,LIAR,277ad149-0d52-4a0e-961c-1c3ec1e7ad68
barely-true,says mitt romney runs away ronald reagan,LIAR,813eafd6-deb2-4606-8db8-cbdcc24ce471
true,wisconsins rainy day fund 165 times bigger first took office,LIAR,b2370f9c-caa0-4c76-b902-fe207e874509
pants-fire,warren buffett says stop obamacare start,LIAR,cc4b6e72-9cd6-4f28-92e8-173f801deb92
barely-true,eight million americans dropped work force since barack obama became president real unemployment rate 19 percent,LIAR,9c0bf3fd-e46a-49ac-b0bc-da2e3b522944
barely-true,muslims tried use sharia law influence court decisions new jersey oklahoma,LIAR,2ec85fca-e435-4a34-95a7-4f1ecc51049b
false,says rejecting federal aid expand medicaid texas send 9 billion federal taxes paid texans states insure working poor,LIAR,d4ab0180-148f-4328-a2bf-7f801b0d4b04
true,40year low crime rate state,LIAR,f62c29b1-f0fd-49ad-9a8c-01e8d6d4eada
mostly-true,end 2015 1300 people died georgia roads one evey four fatalities resulted drunken driving,LIAR,bb97b616-5ea0-4bc5-a1c9-7a2dbdeae168
pants-fire,texas governor rick perrys voter id law blatant effort defeat wendy davis disenfranchising tens thousands women voters,LIAR,63402049-b231-4b69-9612-32ce35a4d06d
barely-true,sequester something ive proposed something congress proposed,LIAR,471f45c7-a8f6-4b24-bfd3-037562e7d60c
false,supporting budget proposed rep paul ryan,LIAR,64565c15-e33a-4067-9495-a43d5ea2b657
True,2023 two people used excavator clear path great wall china,Snopes,0349e68c-cdc0-4e7e-be05-a876d3e40704
pants-fire,current policies going reduce overall debt united states 3 trillion next 10 years,LIAR,20a66e13-f3fc-4f9d-bf15-c4ef25b937ba
half-true,new york chances getting murdered 1 25000 honduras 1 14,LIAR,d1611f0f-6315-407b-863e-6fbf742ade3d
mostly-true,since barack obama became president united states 95 percent economic gains made richest 1 percent,LIAR,4852a49d-61b3-4f8b-8ae7-6359cda3e004
mostly-true,jeb bush state florida decided private emails disclose,LIAR,d09c3a65-73f9-4eff-8e40-23ec2088b3aa
half-true,says florida rubberstamped phony horse racing,LIAR,f1680a8d-4488-4494-a0f0-404f03fbae77
true,mccain questioned hiring lobbyists campaign staff top lobbyist actually nerve say american people wont care,LIAR,c58c1cd7-5682-405c-980e-d4a70a7a9ace
half-true,georgias us senators voted legislation would gut clean air protections increase oil dependence,LIAR,75cb0ccb-0d31-4f55-b957-3e0ce61b2ab7
barely-true,says 25 percent texas high school students graduate prepared college careers,LIAR,efb3ffc3-96f9-472d-998e-dd47b57892c5
true,never death caused commercial nuclear reactor united states even three mile island failed 1970s,LIAR,c5157006-b442-48eb-8d41-6ab234e7e0f3
false,says 2007 oregon ranked 25th 7th bottom percentage children untreated decay compared 32 states similar data,LIAR,112ad3da-4fbd-452b-9745-d3e6c90eef49
half-true,says rep tom reed rny voted raise social security retirement age us,LIAR,8c628417-c0b2-4f1f-a362-822e15afb889
false,says democrats racked 1 billion state deficit republicans bill obrien balanced budget,LIAR,05879d22-bede-4011-ad0e-c288ec3237a6
true,overcrowding problem matter fact rhode island one lowest incarceration rates country,LIAR,69ec4b01-2619-45d4-8822-c43adafccc5d
mostly-true,mcdonalds workers denmark union earn 45000year,LIAR,9da25a67-8255-4949-abbe-674787483f0c
half-true,redskins training camp deal generated 40 million new private investment city,LIAR,174fa267-92f5-4457-b07f-f379f343c4e5
barely-true,says president barack obamas homeland security budget 16 million fight climate change didnt line item fight violent extremism,LIAR,9e245b2b-6288-4574-a854-b1caca5e160a
mostly-true,since 2004 2000 suspected terrorists legally purchased weapons united states,LIAR,69f2096d-46a2-4b73-a73a-cf63ae664efa
false,says track record raising taxes,LIAR,c6fef398-8ca4-4cdc-82f3-2b6cf6bb16ee
pants-fire,switzerland government issues every household gun lowest gun related crime rate civilized country world,LIAR,0ed0c2ad-9ceb-4758-9ded-1e66171e3a8a
pants-fire,asked thensecretary state condoleezza rice many people died know answer question,LIAR,3d8d2d1f-8982-4981-b9ea-7ae3ab1a16d4
half-true,drilling anwr would minimal impact covering 2000 20million acres,LIAR,3be5eeac-0bf9-4991-9aaf-7f1b73c6bdbd
false,downsizing pinellas county government resulted 1200 people laid 12 percent unemployment market tell every one hired time ms latvala went office 2000,LIAR,f2a6d593-8334-40b5-a002-3f4b491a92d7
pants-fire,hillary clinton says wants raise taxes middle class,LIAR,4271d09b-1d3d-41fd-ab62-96a46c8835c0
pants-fire,2012 1 4 wisconsin schools subpar score department public instructions recent report cards failing children serve,LIAR,fe7bb6b0-e969-4440-8ba1-f25a88591c15
false,says stimulus bill sent tax credits overseas half billion electric car company created hundreds jobs finland,LIAR,ac6ccffd-bdac-4d40-97d2-9c72df0234c7
half-true,congressional budget office estimates every 1 spend unemployment benefits 190 put economy,LIAR,ce7d4099-0318-44f9-aafe-45c2647d3949
half-true,newt balanced federal budget,LIAR,0b4d90c5-b4f6-4b12-9ed8-a859262f9cc2
barely-true,says democratic state sen jim holperin voted property tax freeze 2009 voted 15 billion property tax hike,LIAR,faedb4a8-eb82-44c4-9b6f-5a4ba4568014
pants-fire,new health care law force seniors barack obamas governmentrun health care program,LIAR,e5aa7be7-47e6-46d4-8c50-a4e62f76cae6
false,matt patten kicked dirty campaign thousands dirty cash guess frank russo jimmy dimora,LIAR,23710594-c7aa-4cbc-bec8-d0183fb5f741
